UID,PID,title,speaker,date,categories,text,keyword_binary,relevance_1,sentiment_1,confidence_1,notes_1,relevance_2,sentiment_2,confidence_2,notes_2
685,685_11,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","We had some encouraging news just yesterday in two respects. One, the Wholesale Price Index, which is the basis of the Consumer Price Index--jr you get that under control, you have got a great big handle on trying to cut back the cost of living for the consumer. For the month of January there was no increase in the Wholesale Price Index. The month before there was a 1.6 drop. The month before, it was zero, so we are really doing something effective in the Wholesale Price Index. And that will have a beneficial impact for young and old and people in every one of our 50 States.",0,-,-,-,-,0,-,H,-
685,685_12,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","But to create jobs we have to have our economy really moving. And, again yesterday, we got some excellent news--that industrial production was up again.",0,-,-,-,-,0,-,H,-
685,685_13,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","So as we look across the domestic spectrum, I find a great reason for encouragement, even more so than I tried to say during the State of the Union Message about a month ago. But it does not do us much good to get things straightened out and problems corrected at home unless we are sure that our national security is in the right direction.",0,-,-,-,-,0,-,H,-
685,685_14,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","I said last week, and I reiterate it here--the policy of this administration is one of peace through strength. I submitted in January the largest defense budget, I think, in the history of the United States--$112.7 billion. This is the first real step to make certain that we have not only the capability to deter war but the capability to make certain that our security is secure.",0,-,-,-,-,0,-,H,-
685,685_15,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","But more importantly, we are making the right kind of headway because we are strong in our reestablishment of our alliances abroad. I have had some excellent personal contacts with the heads of government in Britain, in France, and West Germany and other Western European countries. Today, the NATO alliance is in the best shape it has been since its inception.",1,0,-,H,Not really praising NATO members' contributions,0,-,H,-
685,685_16,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential",It is important that we keep a strong partner and many friendships in the Pacific. Our relations with Japan today are the best they have ever been. That is a bulwark of strength in that vast ocean area.,0,-,-,-,-,0,-,H,-
685,685_17,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","At the same time, we can look with great pride at what has been accomplished in the Middle East. We have moved forward to a just and permanent peace in the Middle East. Why? Because the Israelis trusted us and the Egyptians trusted us. And it is the trust they have in us which convinced them that they could move toward a settlement of some of their differences. This is the result of America being strong and America being trusted.",0,-,-,-,-,0,-,H,-
685,685_18,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","But we do face some adversaries around the globe. We face the People's Republic of China. It is important that we continue the negotiations and the open relations that we have with them. We recognize that their ideology, their political philosophy, is totally different from ours, but you can't ignore 800 million people. And we will deal with them in a way that we benefit and in a way that is good for the world as a whole.",0,-,-,-,-,0,-,H,-
685,685_19,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential",We face the problem of dealing with the Soviet Union. Let me say one thing categorically. I am a good Yankee trader and we are not going to get out-traded in dealing with the Soviet Union.,0,-,-,-,-,0,-,H,-
685,685_20,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","But I think it is important, as we negotiate with the old traditions of American Yankee traders, to recognize that if we can put a cap on the nuclear arms race and push back the vast expenditures for more and more and more nuclear arms, it is in the best interest of all of us. We will keep our powder dry, but we are going to be darn sure that that agreement, if it comes about, is in our interest and in the interest of world peace as a whole.",0,-,-,-,-,0,-,H,-
685,685_21,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","I don't think it is in the best interest for us to do two things: One, to increase the proliferation of nuclear arms all over the world. And I don't think it is in the best interest of the world to deal in this area with your finger on the trigger. I think it is better to be strong and keep your powder dry.",0,-,-,-,-,0,-,H,-
685,685_22,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Now let me close with just one final comment. I reiterate my appreciation for your all being here. I know how hard you have worked and I know how much of an impact you have had. We have about a month to go. What we do in the weeks ahead, the days before us, is vitally important. The reception we have received here in Florida has been tremendous and I am deeply grateful, but campaigns are won, and this kind of a campaign will be won, by what all of you do and the policies that we pursue.",0,-,-,-,-,0,-,H,-
685,685_23,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","We are going to try, as we move ahead in the policy decisions of this administration, to have this kind of a balance. I want a balance between the taxpayer on the one hand and the recipient of Federal assistance on the other. I want a balance between the private sector and the government sector. I want a balance between the Federal Government and the State government and local units of government. It is vitally important that we have that balance. I want to free the individual from as much government control as possible",0,-,-,-,-,0,-,H,-
685,685_24,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","I will make one statement that sort of puts all of my philosophy in a very simple sentence. I say it often because I believe it. Some of you may have heard it, but it wraps it all up: A government big enough to give us everything we want is a government big enough to take from us everything we have.",0,-,-,-,-,0,-,H,-
685,685_25,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential",We want that balance. We want honest government. We want strong government. We want fair government.,0,-,-,-,-,0,-,H,-
685,685_26,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","And let me conclude with this final comment--as we move ahead, and we are moving ahead both at home and abroad, I get prouder and prouder of the fact that I am an American, and I get prouder and prouder of America. And I know you do, too.",0,-,-,-,-,0,-,H,-
685,685_27,Remarks to President Ford Committee Volunteers in Ft. Lauderdale.,Gerald R. Ford,"February 14, 1976","Miscellaneous, Miscellaneous Remarks, Presidential",Thank you.,0,-,-,-,-,0,-,H,-
694,694_1,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Secretary Kissinger, Secretary Rumsfeld, Ambassador Strausz-Hupe, General Scowcroft, members of the diplomatic corps, ladies and gentlemen:",1,0,-,H,no mention of contributions,0,-,H,-
694,694_2,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential",We have planned this ceremony here in the Rose Garden today in order to emphasize once again the importance that the United States attaches to our friendship and solidarity with our NATO Allies.,1,0,-,H,no mention of contributions,0,-,H,-
694,694_3,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","For over a quarter of a century, NATO has served as a bulwark of Western defenses. It has successfully deterred aggression against the North Atlantic community. The United States is totally committed to the NATO alliance. It is a cornerstone of our foreign policy--has been and is and will be in 1976-as it has been over a quarter of a century, and as it will continue to be in the future. Secretary Kissinger shares my own very deep conviction for and dedication to the alliance.",1,0,-,H,"no mention of contributions. I believe the statement in bold doesn't talk about NATO members' contributions, but rather praises NATO's success in general",0,-,H,-
694,694_4,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","The man we have chosen to represent us in this Council exemplifies the strength of our commitment. Robert Strausz-Hupe has had a long and very distinguished career as a scholar, a writer, and a diplomat. Through his writings and his deeds, he has amply demonstrated an understanding of the active, demanding role that the United States must play in the world and the continuing responsibilities we must bear for our collective defense.",1,0,-,H,no mention of contributions,0,-,H,-
694,694_5,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Mr. Strausz-Hupe will be reporting to the NATO headquarters in Brussels at a time when, among the allies themselves, there is a new sense of unity and solidarity. Yet, this is also a time when here in our own land there are those who question our military capability and our resolve as a nation. While I welcome open and honest debate about America's role in the world, I can only deplore those actions which tend to mislead not only our own people but our friends and adversaries abroad.",1,0,-,H,no mention of contributions,0,-,H,-
694,694_6,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Mr. Ambassador, I ask that you carry from here a personal message from me to our friends in Europe. Tell them in clear and unmistakable terms, the United States today is the most powerful economic and anti-military force in the world, and we shall remain that way. The United States today is totally committed to the NATO Alliance. We have stood firm in the defense of liberty for two centuries, and we shall also always be faithful to that heritage.",1,0,-,H,no mention of contributions,0,-,H,-
694,694_7,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","And finally, the United States of America today, as in the past, is a true, reliable partner in the struggle for peace. We are a people who are true to our friends and to our bonds. We take pride in the way that Europe and America have joined to overcome adversity in the past. We shall continue now in building a new era of peace and rising prosperity in the future. To our many allies in Europe and elsewhere around the world, our hand is outstretched with hope and with confidence and with faith in our future together.",1,0,-,H,"This is more about promising to Europe that the US will keep being a good ally, not about praising the allies",0,-,H,-
694,694_8,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Now, let me ask Ambassador Catto to perform .the swearing in of our new Ambassador to the North Atlantic Council.",1,0,-,H,no mention of contributions,0,-,H,-
694,694_9,Remarks at the Swearing In of Robert Strausz-Hupe as United States Permanent Representative on the NATO Council.,Gerald R. Ford,"April 05, 1976","Miscellaneous, Miscellaneous Remarks, Presidential",Ambassador Catto?,1,0,-,H,no mention of contributions,0,-,H,-
696,696_1,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Thank you very much, Art, Senator John Tower, all of you wonderful President Ford workers:",0,-,-,-,-,0,-,H,-
696,696_2,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","I have had a wonderful 5 or 6 hours here in San Antonio--the warmth of the reception every place we have been, the enthusiasm that we find here--I just think we might surprise somebody. [Laughter]",0,-,-,-,-,0,-,H,-
696,696_3,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","At the outset, let me express my deepest personal gratitude and appreciation to John Tower, who has been an outstanding person to take over the leadership and the head of the President Ford Committee. John, I can't thank you enough for this help and assistance.",0,-,-,-,-,0,-,H,-
696,696_4,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","But let me also indicate my deepest appreciation and gratitude for all of you who have made those 5,000 calls here in San Antonio and all of you who have made them all over south Texas.",0,-,-,-,-,0,-,H,-
696,696_5,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","You know, we started behind up in New Hampshire; we started way behind in Florida. We--in both cases, because we had good leadership in our organization, because we had the enthusiasm of the people who manned the phone banks, the people who did all the other things, and because we had sound policies to begin with that gave the American people in those 2 States, as well as they will in the other 48 States, the kind of confidence that makes them feel as though the next 4 years will be better and better--that is why we won--leadership, enthusiasm, and the right programs. When we come down here to Texas, we are going to perhaps start from behind, but we are going to surprise some people.",0,-,-,-,-,0,-,H,-
696,696_6,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Whenever Betty or I go to a phone bank setup--whether it is in New Hampshire or Florida or Illinois, Wisconsin or North Carolina--we try to indicate to the people who are on the phone the answers that they should give to people who raise questions.",0,-,-,-,-,0,-,H,-
696,696_7,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","And I suspect as you man phones, you inevitably, on one occasion or another, will get a question. Let me give you very quickly--I think in broad perspective-what we have done in the last 19 months. We got a record, and it is a good record. When we took over in August of 1974, many Americans were apprehensive. They had lost faith in our government. Our friends abroad weren't sure what our policies would be; our adversaries around the world were wondering whether that was an appropriate time for them to maybe take some initiatives. And, at home, we were experiencing the worst inflation in this century, 12 to 14 percent per year, and we were on the brink--literally on the brink--of the worst economic recession in 40 years.",0,-,-,-,-,0,-,H,-
696,696_8,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Now, it wasn't the easiest time to become President. But we decided that instead of trying to give any quick fixes and short political answers to the problems,' that we would carry out a firm, constructive course and take our chances in politics. So, instead of trying to spend our way out of the recession, we decided that it was better to give the free enterprise system, the private sector, an opportunity to meet the challenge of inflation and to provide more jobs. And it worked.",0,-,-,-,-,0,-,H,-
696,696_9,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","We have taken inflation, from over 12 percent, down to 6 percent or less, and it is going further down. We have gone through high unemployment and decreasing employment, but the trend has changed. We have now regained 2,600,000 jobs in this country in the last 10 months. We got 375,000 new jobs last month, and we now have 86,700,000 people gainfully employed, the highest number of people working in this country in the history of America. We are going in the right direction. Employment is going up and unemployment is going down, and we are going to be going there forever.",0,-,-,-,-,0,-,H,-
696,696_10,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Now, let me indicate to you how we stand around the world. I have had extensive conferences with our NATO Allies in Europe. I had a very successful trip to Japan, our strong ally in that area of the world. I have had numerous conferences with other people, other leaders in various parts of the world. They trust America. They believe that we are standing firmly with them, and they know that we have the capability to stand with them against any adversity or any adversary. So, we are now in a position of having firmed up our alliances around the world, and, at the same time, we have convinced our adversaries that this is no administration to fool around with.",1,0,-,H,no mention of contributions,0,-,H,-
696,696_11,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential",I think that any adversaries we have around the world know that this President is a good Yankee trader. He is going to stick up for the best interests of the United States and is not under any circumstances going to give it away.,0,-,-,-,-,0,-,H,-
696,696_12,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Now, if anybody asks you, """"Is the United States number two?"""" let me point out, in strategic arms we have more nuclear warheads by far than any other nation in the world. Our ballistic missiles are more accurate and more survivable. We have more strategic bombers by far than any other nation in the world. And we have the best SAC [Strategic Air Command] crews to carry out the missions, if they ever have to. So, no one should have any apprehension at all. The United States is unsurpassed in military capability, period.",0,-,-,-,-,0,-,H,-
696,696_13,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","And one final word. When you take our unsurpassed military power and capability, and add to it the industrial capacity of this country and the agricultural productivity of this country and the scientific and technological superiority that we have, and add to it our moral and spiritual and religious leadership that this country has, the United States of America is number one. And we are going to keep it there.",0,-,-,-,-,0,-,H,-
696,696_14,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","In conclusion, I thank John Tower, I thank Art, I thank all of you. And Betty is going to be down here. She is going to try and express her appreciation by being in Texas. And Jack is going to come down here, and maybe we can get Susan and the others to come down here.",0,-,-,-,-,0,-,H,-
696,696_15,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","But we are all indebted to you. We are not going to promise anything that we can't produce, and we are going to produce everything that we promise. That is a good credo by which any President ought to live up to.",0,-,-,-,-,0,-,H,-
696,696_16,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","Can I add one postscript? You know I have had to deal, as John knows, with a pretty tough Congress. They outnumber us better than two to one in both the House and the Senate. Of course, we always have the quality--they can have the quantity. [Laughter]",0,-,-,-,-,0,-,H,-
696,696_17,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential","But in the 19 months that I have been President, I vetoed as of yesterday 46 bills; 39 of those bills were sustained by the Congress. And as a result of my vetoes and strong people like John Tower helping to sustain them, we saved the taxpayers $13 billion. That ain't hay. So if anybody raises any questions--are we conservative?--that is an all-time record for a President. And I would add a second postscript: We are going to veto some more--veto, veto again and again and again.",0,-,-,-,-,0,-,H,-
696,696_18,Remarks at a President Ford Committee Reception in San Antonio.,Gerald R. Ford,"April 09, 1976","Miscellaneous, Miscellaneous Remarks, Presidential",Thank you all very much.,0,-,-,-,-,0,-,H,-
893,893_1,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Q. Mr. President, sir, we appreciate very much your having us here in the Oval Office, and we are most grateful that you are willing to take some time to answer our questions.",0,-,-,-,-,NP,-,-,-
893,893_2,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",THE PRESIDENT. It's a pleasure.,0,-,-,-,-,0,-,H,-
893,893_3,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",IRAN U.S. SUPPORT FROM ALLIES,0,-,-,-,-,NP,-,-,-
893,893_4,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Q. Mr. President, it's apparent there's great disappointment in this country over insufficient support of your policy in the Iran crisis. What is it exactly that you want your European allies to do?",0,-,-,-,-,NP,-,-,-
893,893_5,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","THE PRESIDENT. I think the most important aspect of the Iranian and the Afghanistan problems is not the disappointment that we feel with our allies, but the consistency and unanimity that we all share, in this country and in Europe, about the threat to peace that has been put forward, not only by the Soviet aggression in Afghanistan but by the terrorist attack on our Embassy and its officials in Iran. There has been a unanimous condemnation of these two acts as a threat to peace.",0,-,-,-,-,0,-,H,-
893,893_6,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Our country has obviously moved forward much more aggressively in Iran, because our people are directly involved. We have tried for the last more than 5 months, through every peaceful means, through every diplomatic means, to bring about a resolution of this crisis, to protect the honor and integrity of our country, and to secure the safe release of our people back to freedom.",0,-,-,-,-,0,-,H,-
893,893_7,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","We've now found that because of many reasons the Iranian Government, what there is of it, has not been able to deliver on their commitments to transfer the hostages to safe care and then to release them altogether.",0,-,-,-,-,0,-,H,-
893,893_8,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","We do need the full and aggressive support of our allies. What we ask specifically of them is that they carry out now two basic proposals. One is to honor the sanctions against Iran that were voted and supported by all of them in the United Nations Security Council earlier this year. The final action of the U.N. Security Council was stopped by a Soviet veto. And secondly, if this should prove to be unsuccessful, then to join us in strong diplomatic moves against Iran, to show them that we all do stand together in this condemnation of terrorism, a threat to our country, to all of them, and particularly the smaller nations who don't have the economic or political or military power to protect its interests.",0,-,-,-,-,0,-,H,-
893,893_9,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",U.S. OPTIONS TO FREE THE HOSTAGES,0,-,-,-,-,NP,-,-,-
893,893_10,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Q. Mr. President, with reference to what you just said, Mr. Brzezinski, and I quote, in a statement last Thursday, said that """"if all the allies gave their solidarity, such solidarity could render unnecessary the application of other measures."""" But that means that if they don't give their full solidarity, you'll think of enforcing other measures. Which ones, and when?",0,-,-,-,-,NP,-,-,-
893,893_11,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","THE PRESIDENT. Yes, we do, and we don't have much time left. The American people are ready and eager to see this matter resolved. Under international law we are a seriously aggrieved party, and we have a breadth of options available to us—economic, diplomatic, military options as well.",0,-,-,-,-,0,-,H,-
893,893_12,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","To the extent that the allies can join with us in making effective the diplomatic and economic pressures that might cause the Iranians to release the hostages, then we can forgo the requirement that we take additional, stronger action. We prefer to keep our action nonbelligerent in nature, but we reserve the right to take whatever action is necessary to secure the safe release of our hostages.",0,-,-,-,-,0,-,H,-
893,893_13,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",TIMING FOR RELEASE OF THE HOSTAGES,0,-,-,-,-,NP,-,-,-
893,893_14,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Q. You said, Mr. President, you have not much time. Can you give us an idea of timing?",0,-,-,-,-,NP,-,-,-
893,893_15,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","THE PRESIDENT. Well, it's not a matter of many weeks or certainly not a matter of months. It's not appropriate for me now to set a specific date. But we have sent to the heads of nations, all of those represented by you, a specific date, at which time we would expect this common effort to be successful.",0,-,-,-,-,0,-,H,-
893,893_16,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",U.S. RESPONSE TO INJURY TO THE HOSTAGES,0,-,-,-,-,NP,-,-,-
893,893_17,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Q. Mr. President, Mr. Powell 1 said yesterday that the next moves won't be military. But if the militants take action against the hostages—physical action or a trial what will be your action?",0,-,-,-,-,NP,-,,-
893,893_18,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",THE PRESIDENT. Our action would be very strong and forceful and might very well involve military means.,0,-,-,-,-,0,-,H,-
893,893_19,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","1 Jody Powell, Press Secretary to the President.",0,-,-,-,-,NP,-,-,-
893,893_20,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","What Mr. Powell said is consistent with my policy that we do intend to exhaust not only our own diplomatic and economic action—and there are other actions of an economic nature that we can take against Iran—but also to exhaust the common effect of concerted action on the part of our allies, which we have requested very clearly both privately and publicly. And following that, we will be required to take additional action which may very well involve military means.",0,-,-,-,-,0,-,H,-
893,893_21,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","But if our hostages are injured or if any of them are killed, then we would not delay in taking much stronger action of an incisive nature.",0,-,-,-,-,0,-,H,-
893,893_22,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",ECONOMIC SANCTIONS AGAINST IRAN,0,-,-,-,-,NP,-,-,-
893,893_23,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Q. Mr. President, yesterday the European Foreign Ministers have been received by President Bani-Sadr, and they hinted the possibility of a sanction. Is that step enough for you?",0,-,-,-,-,NP,-,-,-
893,893_24,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","THE PRESIDENT. I think I've answered that question already by saying that economic sanctions, as supported by all of your nations in the U.N. Security Council, would be one of the steps, and we would expect additional diplomatic steps to be taken unless an immediate favorable response is received from the Iranians.",0,-,-,-,-,0,-,H,-
893,893_25,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","I have talked to the leaders of the countries represented here—some within the last 2 or 3 days, some within the last 2 or 3 weeks—and have made it plain to them that the experience that we have suffered with the Iranians is constant misleading statements, constant delay, constant failure to carry out commitments made, either because of a deliberate attempt to mislead or because of timidity and a failure to have authority enough to carry out a commitment even if it was made in good conscience.",0,-,-,-,-,0,-,H,-
893,893_26,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","But I think that we have now an opportunity, if strong and concerted action is taken by our allies in Europe and our friends and supported by additional economic measures that we are now contemplating, to avoid the military action or other stronger belligerent action that would be always an open option for us.",0,-,-,-,-,0,-,H,-
893,893_27,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",THE NATIONAL INTEREST AND RELEASE OF THE HOSTAGES,0,-,-,-,-,NP,-,-,-
893,893_28,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Q. Mr. President, in pursuing what you've said is an aggressive or a more aggressive policy towards Iran, and if we also were to join in with you in that, aren't you not only failing to get the hostages back but also driving Iran and its oil",0,-,-,-,-,NP,-,-,-
893,893_29,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential",into the arms of the Russians?,0,-,-,-,-,NP,-,-,-
893,893_30,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","THE PRESIDENT. I don't think anyone could find fault with me because I have not been adequately patient. We have seen 53 innocent Americans held by terrorists, first of all, and then later supported by and condoned by the official Government of Iran in complete contravention to every standard of human decency and morality and in contravention of diplomatic procedures and international law. This has been a situation condemned on two occasions by the entire membership of the U.N. Security Council; the International Court of Justice has confirmed this opinion.",0,-,-,-,-,0,-,H,-
893,893_31,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","And we have been extremely patient. Our patience is running out. And if I have been criticized in my own country for any aspect of my behavior, it's been because we have been too patient, not too precipitous.",0,-,-,-,-,0,-,H,-
893,893_32,Interview With the President Question-and-Answer Session With Foreign Correspondents.,Jimmy Carter,"April 12, 1980","Press, Interviews, Presidential","Q. Yes. I wasn't really questioning that you've been too patient. I was suggesting, now that you've switched from the patience to a course that is pushing up against Iran, that you might get to a point now where you would have to, say, choose between the American national interest and the lives of the hostages. How would you choose in a situation like that?",0,-,-,-,-,NP,-,-,-
